Address,USB0::0x2A8D::0x5001::MY58002744::0::INSTR,,,,,,,,,,,,,,,,
Model,DAQ970A,,,,,,,,,,,,,,,,
Serial Number:,MY58002744,,,,,,,,,,,,,,,,
Firmware Version,A.02.01-01.00-02.01-00.02-01.02-03-02,,,,,,,,,,,,,,,,
Start Time,2026-02-13 12:49:33.492,,,,,,,,,,,,,,,,
Stop Time,2026-02-13 12:50:04.636,,,,,,,,,,,,,,,,
Data Log Stopped,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,
Modules,5,Slot 0,SCD,Slot 1,DAQM900A,Slot 2,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,
2026-02-13 12:49:57.753,240,2026-02-13 12:49:57.753,34.4186816,,,,,,,,,,,,,,
2026-02-13 12:49:57.853,241,2026-02-13 12:49:57.853,34.4216608,,,,,,,,,,,,,,
2026-02-13 12:49:57.969,242,2026-02-13 12:49:57.969,34.4234577,,,,,,,,,,,,,,
2026-02-13 12:49:58.053,243,2026-02-13 12:49:58.053,34.4191598,,,,,,,,,,,,,,
2026-02-13 12:49:58.153,244,2026-02-13 12:49:58.153,34.4117617,,,,,,,,,,,,,,
2026-02-13 12:49:58.291,245,2026-02-13 12:49:58.291,34.4182298,,,,,,,,,,,,,,
2026-02-13 12:49:58.353,246,2026-02-13 12:49:58.353,34.4257538,,,,,,,,,,,,,,
2026-02-13 12:49:58.453,247,2026-02-13 12:49:58.453,34.4213928,,,,,,,,,,,,,,
2026-02-13 12:49:58.553,248,2026-02-13 12:49:58.553,34.4169898,,,,,,,,,,,,,,
2026-02-13 12:49:58.653,249,2026-02-13 12:49:58.653,34.4190074,,,,,,,,,,,,,,
2026-02-13 12:49:58.753,250,2026-02-13 12:49:58.753,34.429263,,,,,,,,,,,,,,
2026-02-13 12:49:58.853,251,2026-02-13 12:49:58.853,34.417793,,,,,,,,,,,,,,
2026-02-13 12:49:58.977,252,2026-02-13 12:49:58.977,34.4314803,,,,,,,,,,,,,,
2026-02-13 12:49:59.053,253,2026-02-13 12:49:59.053,34.4226269,,,,,,,,,,,,,,
2026-02-13 12:49:59.153,254,2026-02-13 12:49:59.153,34.4338394,,,,,,,,,,,,,,
2026-02-13 12:49:59.253,255,2026-02-13 12:49:59.253,34.4305083,,,,,,,,,,,,,,
2026-02-13 12:49:59.353,256,2026-02-13 12:49:59.353,34.4251437,,,,,,,,,,,,,,
2026-02-13 12:49:59.453,257,2026-02-13 12:49:59.453,34.4327203,,,,,,,,,,,,,,
2026-02-13 12:49:59.601,258,2026-02-13 12:49:59.601,34.4238932,,,,,,,,,,,,,,
2026-02-13 12:49:59.654,259,2026-02-13 12:49:59.654,34.4217022,,,,,,,,,,,,,,
2026-02-13 12:49:59.753,260,2026-02-13 12:49:59.753,34.4165514,,,,,,,,,,,,,,
2026-02-13 12:49:59.853,261,2026-02-13 12:49:59.853,34.4183221,,,,,,,,,,,,,,
2026-02-13 12:49:59.967,262,2026-02-13 12:49:59.967,34.4242174,,,,,,,,,,,,,,
2026-02-13 12:50:00.053,263,2026-02-13 12:50:00.053,34.4200455,,,,,,,,,,,,,,
2026-02-13 12:50:00.153,264,2026-02-13 12:50:00.153,34.4221577,,,,,,,,,,,,,,
2026-02-13 12:50:00.253,265,2026-02-13 12:50:00.253,34.420345,,,,,,,,,,,,,,
2026-02-13 12:50:00.401,266,2026-02-13 12:50:00.401,34.4273909,,,,,,,,,,,,,,
2026-02-13 12:50:00.474,267,2026-02-13 12:50:00.474,34.4159209,,,,,,,,,,,,,,
2026-02-13 12:50:00.554,268,2026-02-13 12:50:00.554,34.417823,,,,,,,,,,,,,,
2026-02-13 12:50:00.654,269,2026-02-13 12:50:00.654,34.4238916,,,,,,,,,,,,,,
2026-02-13 12:50:00.754,270,2026-02-13 12:50:00.754,34.4098049,,,,,,,,,,,,,,
2026-02-13 12:50:00.854,271,2026-02-13 12:50:00.854,34.426452,,,,,,,,,,,,,,
2026-02-13 12:50:00.998,272,2026-02-13 12:50:00.998,34.4213449,,,,,,,,,,,,,,
2026-02-13 12:50:01.054,273,2026-02-13 12:50:01.054,34.4259371,,,,,,,,,,,,,,
2026-02-13 12:50:01.154,274,2026-02-13 12:50:01.154,34.4274083,,,,,,,,,,,,,,
2026-02-13 12:50:01.254,275,2026-02-13 12:50:01.254,34.4190698,,,,,,,,,,,,,,
2026-02-13 12:50:01.354,276,2026-02-13 12:50:01.354,34.425191,,,,,,,,,,,,,,
2026-02-13 12:50:01.481,277,2026-02-13 12:50:01.481,34.4254274,,,,,,,,,,,,,,
2026-02-13 12:50:01.554,278,2026-02-13 12:50:01.554,34.4145038,,,,,,,,,,,,,,
2026-02-13 12:50:01.654,279,2026-02-13 12:50:01.654,34.4161432,,,,,,,,,,,,,,
2026-02-13 12:50:01.754,280,2026-02-13 12:50:01.754,34.4155389,,,,,,,,,,,,,,
2026-02-13 12:50:01.854,281,2026-02-13 12:50:01.854,34.4236252,,,,,,,,,,,,,,
2026-02-13 12:50:02.006,282,2026-02-13 12:50:02.006,34.4209718,,,,,,,,,,,,,,
2026-02-13 12:50:02.054,283,2026-02-13 12:50:02.054,34.4151291,,,,,,,,,,,,,,
2026-02-13 12:50:02.154,284,2026-02-13 12:50:02.154,34.4177142,,,,,,,,,,,,,,
2026-02-13 12:50:02.254,285,2026-02-13 12:50:02.254,34.4148664,,,,,,,,,,,,,,
2026-02-13 12:50:02.354,286,2026-02-13 12:50:02.354,34.4233468,,,,,,,,,,,,,,
2026-02-13 12:50:02.534,287,2026-02-13 12:50:02.534,34.4196845,,,,,,,,,,,,,,
2026-02-13 12:50:02.570,288,2026-02-13 12:50:02.570,34.4191118,,,,,,,,,,,,,,
2026-02-13 12:50:02.654,289,2026-02-13 12:50:02.654,34.4191066,,,,,,,,,,,,,,
2026-02-13 12:50:02.794,290,2026-02-13 12:50:02.794,34.4241874,,,,,,,,,,,,,,
2026-02-13 12:50:02.859,291,2026-02-13 12:50:02.859,34.4226374,,,,,,,,,,,,,,
2026-02-13 12:50:02.954,292,2026-02-13 12:50:02.954,34.4172728,,,,,,,,,,,,,,
2026-02-13 12:50:03.054,293,2026-02-13 12:50:03.054,34.4200066,,,,,,,,,,,,,,
2026-02-13 12:50:03.154,294,2026-02-13 12:50:03.154,34.4159714,,,,,,,,,,,,,,
2026-02-13 12:50:03.254,295,2026-02-13 12:50:03.254,34.4182622,,,,,,,,,,,,,,
2026-02-13 12:50:03.418,296,2026-02-13 12:50:03.418,34.4125456,,,,,,,,,,,,,,
2026-02-13 12:50:03.454,297,2026-02-13 12:50:03.454,34.4181834,,,,,,,,,,,,,,
2026-02-13 12:50:03.554,298,2026-02-13 12:50:03.554,34.4163129,,,,,,,,,,,,,,
2026-02-13 12:50:03.654,299,2026-02-13 12:50:03.654,34.420117,,,,,,,,,,,,,,
2026-02-13 12:50:03.833,300,2026-02-13 12:50:03.833,34.4193656,,,,,,,,,,,,,,
2026-02-13 12:50:03.870,301,2026-02-13 12:50:03.870,34.4207948,,,,,,,,,,,,,,
2026-02-13 12:50:03.954,302,2026-02-13 12:50:03.954,34.4222449,,,,,,,,,,,,,,
